"AAPL","MSFT","JNJ","VOO","TLT","GLD","XLE","SH"
0.00473831118135593,0.0258206996217423,-0.00019753086484009,0.00714696686606597,0.00276567969968955,0.00256791599416228,-0.00501440367249018,-0.00776200533548943
-0.0060515500668572,-0.0228342450359991,0.000855685423282182,0.00181936372472524,-0.00505313780728933,-0.00344792958962437,0.0111091681293858,-0.0017331026868348
0.0234701022145769,0.0014628202527236,-0.00593904345662022,0.00640633763156284,-0.0050788017472998,-0.000813008174862517,0.0133518215783339,-0.00565341797110008
-0.00714650242019399,-0.00542860027038294,-0.00664057158352627,-0.000968023050003985,0.00382888838410178,0.00567722530522285,-0.00309344255420374,0.00087183963674109
0.000246222031960563,0.00888750227589519,0.000266471255990552,0.0016773115344586,0.00436787882007739,0.0041697551840798,-0.0052992357906918,-0.00174444004114971
-0.0184802215555138,0.0100918780173203,-0.00661612330856531,-0.00274322032253416,0.00682549445658509,0.0127373266849995,-0.00827895447130578,0.00305077595520542
0.0143788851868178,0.000267015568594431,-0.00134192183314941,0.00480374906188263,-6.87119937055058e-05,0.00581435400830888,0.013213625912353,-0.0047982643859199
-0.0103119313565498,-0.0153890580716602,-0.00383438631979693,-0.00393155738286222,0.00780291433342928,0.00407627125899079,-0.00109449117091565,0.00392756341667599
-0.0228951344237931,-0.0321230892775866,0.0104593645441096,-0.0104189585625498,0.00929734225929124,0.0149134996812617,-0.0119344113641686,0.00996757981607477
-0.0486655911910665,-0.0440726011745918,-0.0271785252308812,-0.0340151918112497,0.0148180658973613,0.00894500639130147,-0.0472767182077134,0.0339159255841626
-0.0344591116596327,-0.0166395153703416,-0.00867296185378663,-0.0305037530227841,0.00531033441736461,-0.018035978092553,-0.0451561863813095,0.0291661667823284
0.0157391363966095,0.0124173780948693,-0.00672842686825437,-0.00442964746564378,-0.00531033441736461,0.00436099236405862,-0.030651376192715,0.00404040953700502
-0.0676026104061842,-0.0730643122920736,-0.0322517345078621,-0.0453371889407839,0.0107901619482851,0.000194824171802388,-0.0549612447253707,0.043785341403082
-0.000585137524009127,0.0239244366310558,-0.0339213809456673,-0.00605362037996837,0.0223323842183181,-0.0371760516522501,-0.000883197231179356,0.00768938813701903
0.0890183120937538,0.0644189226027034,0.0403697804486916,0.0436706600882548,-0.00886020347574856,0.00551113700828143,0.0396284395745048,-0.0474505792403757
-0.0322745779197104,-0.0491056256937012,-0.0321496430748338,-0.0279706041320305,0.0154062414830616,0.0309503737060997,-0.031050359920723,0.028895736905318
0.04534100935334,0.0360571502333258,0.0565600261898638,0.0406075098478409,-0.0106753425391846,0.0017529626303503,0.0233776880090626,-0.0430516861354504
-0.0329748171415503,-0.0254155358123667,-0.0102981750071605,-0.0340718928743122,0.0245869532721859,0.021370940080379,-0.0372713947972314,0.0328555193706612
-0.013369045239557,-0.0286744877635492,0.000140825236115028,-0.0169138759202925,0.0507348493112536,0.000380904016793693,-0.0578248583831091,0.0164194462820628
-0.0823952865632451,-0.0701783766155337,-0.0401533453425911,-0.0803020235995806,0.0267424088764061,0.00164890955675823,-0.224909816124291,0.0750492008033379
0.069546249296601,0.0661472384083819,0.0374036696932576,0.0453636468643719,-0.0526184881719765,-0.0213271396397827,0.0463458964431696,-0.0512932943875506
-0.0353479388629498,-0.0463602329390191,-0.0720030051752962,-0.0508524841272857,-0.0374918534377855,-0.00356668449827602,-0.0543329230762666,0.0469674044404278
-0.103977777091519,-0.0996416194716963,-0.0496972522324484,-0.101720022139499,0.00617777336555569,-0.0407056063955018,-0.13323443642338,0.0917568431709177
0.113157458466274,0.132928953176192,0.0684132707571257,0.0893194378473874,-0.0228625421595163,-0.0309915894740245,0.0882830485611135,-0.0968274806198774
-0.137708075740239,-0.159453387789565,-0.0547914556310527,-0.124869749288935,0.0627545805950973,-0.0115121305087538,-0.146260177064843,0.108948841152222
0.0430308574255172,0.0791220699817101,0.0717735530527692,0.0634169700752718,-0.0690103028075484,0.0134644390357037,0.00680884192933018,-0.0711816166269239
-0.0247845649314398,-0.0430076384474978,-0.0120052997770879,-0.0562141672356047,-0.0580662877847766,-0.0201231021590633,-0.154984360575836,0.057080710743441
-0.00769156299811957,0.0163191075205891,-0.0603977284715391,0.000862675710155969,0.0268614721735876,-0.019086465890541,0.0657627506120657,0.00263852395818143
-0.0655903582706561,-0.038282186571017,-0.0580060540466114,-0.0445466617405375,0.0725025761367428,0.0148843301533379,0.00971447313227758,0.044136653067675
-0.0214730148118507,-0.0100245964429702,-0.0757839878677871,-0.0311824980083966,0.0403828339372696,0.0432314796429383,-0.0927226563956718,0.0255147630594736
0.0956059137431646,0.0869991202100993,0.069844287467058,0.0910867089919796,-0.0187898872784658,0.047389580907077,0.148741811919951,-0.0970320915513443
-0.00552397830337004,-0.00961871535694581,0.00184424563966878,0.0127452487974562,-0.0022737757530189,-0.0137842681388456,0.0460878132244544,-0.0146635193457016
0.0512851483784846,0.0606726660171084,0.0583163138458556,0.058363817722654,0.00490979260507096,0.0127406990381385,0.0593092648362572,-0.0605387443635075
-0.0422837495639108,-0.0419275955429921,-0.0273111917480575,-0.0312010090662049,0.0263427508990333,-0.006481413242442,-0.0701922930862766,0.0294879330306435
0.028138360269649,0.0679769915942057,0.0769399903089045,0.0318251898492186,-0.00826302527940559,0.00439100223820521,0.0101844602858794,-0.0338771134494067
-0.0020428213743271,-0.0158523795203225,-0.0142351158218714,-0.014962245555278,-0.0081500043619247,-0.032364854280611,0.0152568840138323,0.0138334932613509
-0.0540519282616936,-0.0361539601758141,-0.017850747135336,-0.0461018629789578,0.0124696655064414,0.00941183418234637,-0.0508225101609909,0.0448917927514314
0.0165490356752276,0.0204971876538824,0.0331378618519445,0.0231221647440272,0.00632573572029571,0.0162605208717803,0.0876447751920484,-0.0237856613955936
-0.0144757226087586,-0.00925303440987424,0.00763134034243862,-0.014887316262306,0.00237670937784618,0.00492530957915971,-0.0106703246465374,0.0147578223028284
0.0836400569601317,0.0717324035850746,0.0408190132234214,0.0658067938135902,-0.00261469129234371,0.0273334627072037,0.0516117150238982,-0.0711877144890747
-0.01164987308759,-0.0108286737654133,-0.0164482138441686,0.000533672707097033,-0.0105276723011904,-0.00536879724963502,0.0211064694477585,-0.000749344358780935
0.0252725153577771,0.00998121608757518,0.0411827092046719,0.0333774602199917,-0.0073026064591053,-0.0089478855073768,0.0645774854657337,-0.0350913198112699
0.00719023432538712,6.05565143860787e-05,-0.0142713941053323,0.0147362792775505,0.00181554152992547,0.0257881144436718,-0.00910031232650033,-0.0136801039040804
0.0194374606747907,0.00223801696316617,-0.0103915525841574,-0.00974735540448357,-0.00917186859103225,0.0169950982104377,-0.00324915364857414,0.00823049913651586
0.0492692895569977,0.0482980572946099,0.0438138655555651,0.0300736519085758,-0.000244110827527066,0.00783736925383582,-0.0047449673842257,-0.0305155439259508
-0.00916923901566857,-0.010533114340264,0.0111002535786389,-0.022009567927749,0.026144492553609,-0.0051151006667709,-0.0481066879233403,0.021103709743604
0.00791431501788242,0.0295791368359994,0.0135205369100362,0.00504133783582716,0.0112928743212484,-0.00086537278240062,-0.0436722785497623,-0.00434354088613897
-0.0136615585934416,0.00877297269960486,0.0155792205968392,0.027225121339888,-0.0134953217129299,-0.0196084713883762,0.100951985373061,-0.0280917348670147
-0.0209751673522485,-0.0200198961381073,-0.00230498307458937,-0.0181833631615698,0.00801262559121785,0.00710091901949017,-0.0317201938037397,0.01774955835644
-0.0313981412921924,-0.0422367958623688,-0.0132074260974706,-0.0310336589133495,0.0125130139056058,-0.00684869630549834,-0.0177918803645589,0.0299352797747456
0.028396493558132,0.0334008900766962,0.0218728778134532,0.02175798260531,-0.0102691393296341,0.0194799192162183,0.0349739157222713,-0.0227639342997548
-0.00388293631042735,-0.0121761810478827,0.0163374784539583,-0.000194973581697511,0.00529444145145153,0.00990563979844339,0.0317673771598543,0.000793650835309467
0.0284607023312722,0.0180945480803087,-0.0041885552746681,0.0144032225110395,0.00234411734155415,-0.00429474861003865,0.00231347702953055,-0.0143829886571907
0.000706539048008992,-0.00286861929359716,-0.00368753450364334,0.0143502958736841,-0.0187893267635539,-0.00666257862487907,0.0214324534693264,-0.0150012948985121
-0.0163421527450778,-0.024662449299238,-0.0189746598311471,-0.0046336821865065,0.011445640145598,-0.00446650866613929,0.0226424767497595,0.00488998529419149
0.0323172691480842,0.0438959999772779,-0.00762527316383466,0.0254462830567341,-0.00520249473742584,0.00551819610261362,0.071458963982145,-0.0267781190813929
0.0208767233318072,0.00998213761980971,-0.00133209024626613,-0.00875972426359084,-0.0117455516354159,-0.0182827293186509,-0.0223792842229082,0.0103843093057168
-0.0162303904236767,-0.0262324952186095,-0.0117321092267089,-0.0276340365483287,0.00723060307583356,0.00615232024086065,-0.0582425926807564,0.0256999663574344
0.0140496617415495,0.0241657440290917,-0.00013487995704331,0.0031510612861485,-0.00471487847858665,0.00349869156090943,0.03400382445587,-0.00403551798675039
0.0148973502654908,0.0106786331772986,0.00826145680080703,0.00916596701407979,-0.00642162746880715,0.00423202025702896,0.000808516416500371,-0.00812022326292672
0.0102643874152069,0.00979914254565273,-0.00954372456549901,-0.00675175649505722,-0.0162674300472148,-0.012938893515023,-0.0264789593132262,0.00650144508668982
0.0102917995637766,0.00579015109765901,-0.00331450907155784,0.0117574552294943,0.0165684263472325,0.0152341086909189,0.0256704428967258,-0.0126351793039627
0.0208194921111122,0.0058651194523982,0.00749269427242449,0.0165813905166665,-0.0130863372428935,-0.00602842010895177,0.0445572583130063,-0.0169600756068324
0.015612819940249,0.0110926774169915,0.00275343513670734,0.000148809524083582,-0.00783645494303986,-0.00625314693900147,-0.0176903676818503,0
-0.0114940124313057,-0.0229123090138508,-0.013299774098698,-0.0203302569823425,0.010211969993442,0.00388155498925702,-0.0177417602163179,0.0198271674745882
-0.0121475987356803,-0.0152379694407729,-6.79647942627426e-05,-0.0178880571709037,0.00697204921885408,0.00957659206252792,-0.0464818498810189,0.0170320418944323
0.00612455129811451,0.00432997234741084,0.00346032845194166,0.0119863133098512,0.00973975113600201,0.00881117256663622,0.0111328731242306,-0.0121360712822254
-0.00592954349718422,0.0144631188403279,0.0187874554403384,0.00449610206820772,-0.00257600861335039,0.00562795882016687,-0.00388242306860986,-0.00366972888896244
0.0232878656480526,0.00950913242999984,0.000531632123101033,0.0301078684000977,-0.0221988737246113,-0.00759295791728665,0.0785240395314251,-0.0315378835146007
-0.00579527175210526,-0.00694635668780652,-0.0100154405996555,-0.00948858119736151,0.00373420286390758,0.00960398879096758,-0.0283984174386869,0.010484474316768
0.019261471238373,0.0109941804406981,-0.0090327543710389,0.0161800286437419,0.00298953884836539,0.00237147051032682,0.0391292306797348,-0.017677227983866
-0.00748337035222324,-0.0120839206455265,-0.00658992160298943,-0.00720803356170219,0.00249460139710056,-0.0146836532381736,-0.0161397124550362,0.00761424998524518
0.00641773996240858,0.000436038596323129,-0.01607840050983,0.00224889032826336,0.00599801864855376,0.00589935957840471,-0.0062176366108706,-0.00253164692177954
-0.00679653980279138,-0.0106279076400071,0.00131519764225008,0.0127702571536847,-0.0135005699282074,-0.0143168134996605,0.0274270684161575,-0.0136114394109863
0.00434755898697325,0.00132093144860601,0.00228018754865733,0.0144744355999036,-0.0018384611134854,0.00180085123342177,0.0128126360240093,-0.0133651482872157
0.000440002521399308,-0.00225764805014528,0.0142536504859629,-0.00197291786710352,-0.0036870932202584,0.00334469187620456,-0.0283563302936187,0.000867679013222489
-0.000974551704790549,0.0101468030857239,0.012038560107146,0.00447828782469539,0.00711615787477538,0.0073314563055078,-0.00463321292148811,-0.00347524242030328
0.0122229127658997,-0.00229458142634709,-0.0105427752212437,0.00435155487645389,-0.00804005926783358,0.00459320402115804,0.0173917427118693,-0.00523561405394535
0.00461880267483483,0.0113124608784814,0.00717576867333936,0.00818790573516015,-0.00364231658652336,-0.00649790798552541,0.0275086112894192,-0.00790517950711322
0.0054899437766025,0.00243065990522595,0.00269451156627198,0.0131160919391373,-0.0133862472687394,-0.0186225120980019,0.0289311535796073,-0.013762703357513
-0.00864950406697051,-0.0132509813342665,-0.0130003862247312,-0.00254661664551303,-0.0145849730007992,0.0104712998672953,0.000239607045593448,0.0026785730300789
0.028082968742825,0.0231286652536378,0.0038771602492087,0.0252470730085657,-0.00714881451360938,-0.0204836627195961,0.0716406965549048,-0.0252835138434406
0.00589510850639563,0.0061774613318617,-0.00360458784547735,0.0120520095162524,0.00383607656655016,0.0107639600316132,0.0440638348756903,-0.0133488748586879
0.0310896690511102,0.00761586080047394,-0.00553412405486053,-0.00712564013266981,0.011294536309209,0.00959568706185454,-0.038282186571017,0.00738692186307466
0.0254021092071435,0.0364203298219499,0.0125273969458553,-0.00625554497930203,0.0147185821847389,0.0142230640135583,-0.050476729746086,0.00550460105532924
-0.0492011997723196,-0.0551939819528666,-0.0480225292418863,-0.0593635661117506,0.018724370649597,-0.00724018379343772,-0.0989548733394225,0.0564719934949554
0.00859646615965293,0.00786079286393537,0.0090453588247934,0.0119792068692286,-0.00968797815812472,0.00141534130269516,0.0249186552129261,-0.012179358903134
0.0122913294440883,0.00637147743214239,-0.00635146807045839,0.00907721815111717,0.000554374956450943,-0.0017848904569373,0.00300902935161895,-0.00879126541117081
0.0261571302808479,0.024209699816466,0.0224712825961504,0.0193717455804414,-0.0154522296370878,-0.000492944738554435,0.0283864549076491,-0.0205181149845406
-0.00139269850697232,0.00345530371367886,-0.00305047380197987,-0.00459834991266472,0.00411908464817401,0.00190880880591759,-0.0346655161003446,0.00494494152157055
0.00039811181780447,0.0106514730914675,-0.00424451807960047,0.000907409408578808,0.0105322824788363,-0.00197044398729851,0.0122700925918147,-0.000897263406989701
-0.00573100150097794,-0.00597748733597747,0.00292438587467725,-0.00591293292486839,0.000800862510077494,0.0109726175215759,-0.0152981039894553,0.00626400258493076
0.0258273716037554,0.0273948193713318,-0.0030638558888505,0.00661038029586614,0.000123152709515573,0.0064414418153822,-0.0081198111689158,-0.00671293637473758
0.0211201674491042,0.00665874056432703,-0.00370306100012119,0.00452158956157866,-0.0068580170553485,0.00838440234560256,0.00101858934195098,-0.00450045764105633
-0.0178096891360733,-0.0203634303491214,-0.0215092486429871,-0.0259088224457438,0.0106682478203997,-0.00348998488898022,-0.0570835584978622,0.0245055702247305
0.0131882170824813,0.0125572999704575,-0.00107338376615917,0.0105217514834646,0.00287875738574517,-0.000602954495204422,0.0189515881578055,-0.0106195688274604
-0.0312077325183573,-0.0202190062729608,-0.0134065724306263,-0.0237142711927385,0.0106464883944879,0.004453278106479,-0.0352518675627662,0.0237373782682462
0.0227851234798884,0.0106898705221905,0.00888573663002834,0.00930306093528621,-0.00315170877290516,0.000540264742858731,0.0133317169766789,-0.0148799244341853
0.00831296592668807,0.0252283562916089,0.0113706663650746,0.0132475788914688,-0.00486826252052541,0.00443114497501451,0.0227130672392333,-0.0142098305726526
-0.00189323841379707,0.00583034894278622,-0.00177929657988152,0.00682140479112814,-0.00311593348180406,-0.0044911599787838,-0.024606751018986,-0.00628086407541462
0,0.00759201622067973,0.0041940704805592,0.00503339173058315,0.00103972364951854,0.00215827421909154,0.0110409092491048,-0.0049627893421289
0.0263986276595451,0.0212978119222198,0.0141576585558711,0.0153963634333403,-0.00410401482586842,0.0059708799316267,0.00294157184965194,-0.015497119622899
-0.00310767255222988,-0.0116960397631907,-0.000909631661923704,-0.0104228726145967,0.0139581091622887,0.00629044861031947,-0.0322915046365235,0.00960007372901917
0.0230230576016073,0.0217544439277599,0.00293583322849944,0.00739694361570375,-0.00400291655315144,0.00619233541819941,-0.000827700419719246,-0.00776436876193776
0.00429106600506657,0.00697650026164087,-0.00545914009758341,-0.00510980258335181,0.0157967833251904,-0.00270811421836914,-0.0506688253474556,0.00594287463354659
0.00174777333878051,-0.00303745648145615,-0.000842519182043588,0.00998802861649573,-0.00503749191209568,-0.00259725073692607,0.0314401431669751,-0.0105384709568836
-0.00462389308534839,-0.0313758684029635,0.0197516679169922,-0.00908846795658924,0.00330122445001901,0.0012404384472493,-0.0053604303839232,0.00871365293225468
0.0164129687478871,0.00616245751652933,0.0184906165362229,0.013294824722065,0.00143712599584767,0.00465267778863154,0.0344765866885335,-0.0133304663036604
0.00685382529722123,-0.00148898896359118,0.00229590214970443,0.00883367956824621,-0.00467823080776864,0.000880979706349372,0.0213608229963014,-0.00929806791720322
-0.0123812698900299,-0.0200026088370118,0.00665526304413788,-0.00291328119325751,0.00473806626029205,-0.00949663550268909,-0.00455825966888534,0.00372960805282752
-0.00202229781132957,-0.00511308881899897,0.000669792389407675,0.00264263604122839,-0.00209637404199459,0.00820426617518688,-0.0140733039913408,-0.00326264563481615
0.020854956211207,0.0420830287352834,0.00167252087825798,0.00828901571898033,0.00245531159071533,0.00480854735243863,-0.0167655431727676,-0.0079681696491769
-0.0138978216854833,-0.0135603362531791,0.000935391262162355,0.00207830592372904,0.000597943093635145,0.0119789767599077,0.0586662688176838,-0.00188412679383454
0.00280533970287067,0.0142689698011988,0.00180150173825933,0.00567652118641426,0.00298436415841685,0.0150879149358651,-0.012360446650709,-0.00614804490342991
-0.0465848821536952,-0.044468935628025,-0.0026700503146575,-0.0120255355768544,0.0116135689371992,0.00878665555024227,-0.00185405959614116,0.0117898088100978
-0.00248032047787206,-0.00614106525839286,-0.0100091521807295,-0.00649133390351597,-5.89118972742497e-05,0.00854225718149593,-0.00558289367146081,0.00700773715740466
0.023423773355181,0.012588096619516,-0.00636642854695868,0.00726612298069362,-0.00371846377993812,0.0195612033325814,0.00106581411634776,-0.00747667034302024
-0.0165640211138403,-0.00901772686422397,-0.00238087252360675,-0.00621518636392171,0.0068947501983585,0.00830651259498172,-0.0171908611682365,0.00561273690495767
0.018986987798308,0.0100473658461206,-0.00197702624302831,0.01202378798616,-0.00170452916927299,0.00748214290813909,0.0206469326662551,-0.0117289639223936
0.0120275465501889,-0.000784390666749069,0.00204512989681582,-0.00365582067712911,0.00656701275320071,-0.00742772262024172,-0.0400703308764365,0.00282752309021816
0.0995635188582735,0.00542908085607419,-0.00738212511698588,0.00833184790138652,-0.000643068041219053,0.00904689395844827,-0.00470719407172382,-0.00661003351019662
0.0248854022574418,0.0547165294462681,0.0108492756720553,0.00627815179753366,-0.00615928036053504,0.00113186203368354,0.00360161076397381,-0.00856332540232074
0.00665594113314949,-0.0151225458298212,-0.000882642553143853,0.00419661912893865,0.00948707045320951,0.0210545314409725,0.0240448742540029,-0.00335008688528227
0.00361812184303556,-0.00164230616647032,0.00798326410272043,0.00621293561771008,-0.0087812295910128,0.00924036605776379,0.0104741121383589,-0.00673403218134405
0.0342944330339732,0.015887030784433,-0.00574422934433105,0.00669554228301372,0.00557039172348706,0.0131867760712021,-0.00804725372734882,-0.00629389635158395
-0.0247996177226044,-0.0180496003828248,0.00709103089470986,0.000520697746729581,-0.00668820328273867,-0.0160128194006628,0.00134571410430917,-0.000485790633794725
0.0144302003599188,-0.0201085852411165,-0.00384317635825759,0.00318337121194645,-0.00448378332314281,-0.00346493416798221,0.0304618970991659,-0.00291971010333469
-0.030191057249934,-0.0236631306839605,-0.00718647160680774,-0.00810828454361889,-0.0119861647659656,-0.0551897723852957,-0.00339736377993427,0.00776702933765971
0.0326939656942811,0.0281667795380374,0.0181375703336188,0.0136065357247368,-0.00910750370156865,-0.00467915292230625,0.00989849186505376,-0.0136321487900579
0.0175427707324305,-0.00234511581787444,-0.0111537808880975,-0.00171091963291659,-0.0107465895669376,0.0233434985082672,-0.0196315688326454,0.00146950797936007
-0.000891624228608556,0.000957854479365139,0.00162030821298931,0,-0.00391437808680184,-0.00431848048620243,0.00947126259248687,-0.000489596093010913
-0.00261420971049642,0.00658430738872706,0.00504660762214382,0.00322570519369592,0.00250941160542606,0.0214619119951394,-0.00577732699371358,-0.00294262105419785
0.00829826198195871,0.00573774009341133,0.0073559245689756,0.00209114236448293,0.00712657196180011,0.0089677124947487,-0.0127221434958904,-0.00196656897204095
0.00125394576901083,-0.00849977813678393,0.00199680577529815,-0.00425121413207652,-0.00627113991647921,-0.0320744518797476,-0.011536009890607,0.00392927813988964
0.0219469666008578,0.0230046913007262,0.00682551273163856,0.00315793128096864,0.00899866229109936,0.00689016779575358,-0.0218230155305088,-0.00343727320991549
0.0502485721484378,-0.00729657119358063,0.00881062968215485,0.00356483717541778,0.0059744904788479,-0.00804315883681817,-0.0063632805667031,-0.00344912881971782
0.0118893208956399,0.00314030864335191,-0.00400118601433519,0.0101112451003456,-0.00162586974665135,-0.00567447739198101,0.0271063823853499,-0.00992071628674784
-0.00823755817461702,0.0129256030533922,-0.000591696542689313,0.00348487601214309,-0.00768327080441633,0.00121473152808882,-0.0141460465569057,-0.00349563402148068
0.0135074015773373,0.0213892346025721,0.00157708010082569,0.0101632327062182,-0.00383340394588583,0.0117396707324602,-0.0213215885531275,-0.0105608223177427
-0.0120264238615384,0.0242568791310065,0.0044549339926041,0.00200156438988941,-0.0171553996754295,-0.0116293137274379,0.00195722137133592,-0.0015178348474354
-0.00162118381899923,0.0102308297585711,0.00430500958398383,0.0064775537131716,-0.000744509278712613,0.0172309599181357,0.0177191789851032,-0.00711385113887575
-1.35294447758641,-0.0148757254158962,-0.00149812762102197,-0.00351384909957986,0.00661905852934552,0.00238340397751635,-0.0219179255314526,0.00356325141585234
0.0390597483177881,0.00768555019790362,-0.0123964464189141,0.00930181579720113,0.0102439172140709,0.00118957513757589,-0.006754880736493,-0.0091884260544064
-0.0209360760842312,0.0190888738767363,0.0151304671298922,0.0144619224961069,0.00947528955009158,-0.0132185676439711,-0.00481246505583321,-0.0149834887892357
-0.0834477880860263,-0.0639487246002739,-0.0282173114917033,-0.0352303885723044,0.00283722384042306,-0.00813727824139132,-0.00740533147752309,0.0337800797832601
0.000661594466738968,-0.0141353297844944,-0.00643994980770124,-0.00803572927939911,-0.0191710828356726,0.00275649328294758,-0.00314960890289617,0.00802009311400154
-0.0696662841193936,-0.0556138594577176,-0.00899110332768505,-0.0278605436825954,0.00612596867979143,-0.00192874718817304,-0.0371007937184009,0.0266025539871388
0.0391116157974203,0.0417018994052567,0.0164335594850122,0.0195355350737971,-0.00269080397188315,0.00966138052466814,0.00682191582345837,-0.0196373516987451
-0.0331905167962026,-0.0284183670734262,-0.0188131370432476,-0.0176429547268571,0.00506979676742514,-0.00322836864891674,-0.0373424899431467,0.0176908790647219
-0.0132158560179532,-0.00654618849634492,0.00590452697816612,0.000749515294241831,0.0021301855229563,-5.48080348723445e-05,0.000920104343397288,-0.000974658946553131
0.0295154587224777,0.00674093994542435,0.0038496653763298,0.0129138456186073,-6.07995136228112e-05,0.00786158987030561,0.0076347904832601,-0.0132517276650246
0.00160246033554756,0.0162730841790708,0.0036334315306279,0.00513199958833255,-0.00243501672638669,-0.00239560195147082,-0.00732827707089845,-0.00544960476756451
-0.0299578778803298,-0.0180272141420845,-0.00329644753417924,-0.00403924380690501,-0.00299099871996322,0.00283055003640076,0.0393621492008509,0.00446097394062495
-0.0160924046285054,-0.0104913208585353,-0.00832294955725832,-0.00877566528827067,0.00305194645729756,-0.00550515112316585,0.00147210390194452,0.00837237099403865
-0.0322341196025242,-0.0124970632134804,0.0135652493509957,-0.0117017583896146,-0.00311308049369163,0.00131090252550425,-0.0112427219710103,0.01121689400245
0.0298749859432732,0.0106719301380869,-0.0277304706368753,-0.0109117765005049,0.0050614493516461,-0.0202918299056991,-0.0500256786652642,0.0110924696559969
0.0155936279742432,0.0238083252574492,-0.00615258931616314,0.0100589539343021,-0.000791067068971252,-0.00485803786491257,-0.010375820172297,-0.0101230076314485
-0.0428513007763591,-0.0334826993249822,0.00159362583527844,-0.023439870002842,0.00133836253095776,-0.0218433311224233,-0.0462491475008728,0.0229895182246986
0.010216490831672,0.0128784780583162,0.00159109023224158,0.00275084879428977,0.00382270420913144,0.00371185076263725,-0.000331071017756646,-0.00331989870967053
0.0368295592790924,0.0225308185295781,0.0068198521482703,0.0158865383754225,0,-0.00285404611792384,-0.000662471041120938,-0.0153186336807019
