"AAPL","MSFT","AMZN","GOOG","TSLA","META","NVDA","JPM","V","WMT"
0.0194375344959949,0.00223801967525539,0.0599044247886997,0.00503083781578795,0.12754711640907,-0.00228580819661328,0.0259024353902215,-0.0454917647900084,-0.0274323677342698,0.0283304021323452
0.049268806579251,0.0482982532722041,0.0514242631789799,0.0415616603468907,0.0866771798728836,0.0191529325615711,0.050931881356705,-0.0277781229013936,0.032772311455747,0.0291016427212334
-0.00916912176968943,-0.0105330223083753,0.0106121867473048,-0.00534035958561319,0.0277016207573819,-0.00675798505700786,-0.0110131876353723,-0.0505770736806488,-0.0508650672399877,-0.0018620925938877
0.00791453017639476,0.0295790371734252,0.042632714874193,0.000791759551617588,0.0208544284936329,-0.00407673503352779,0.0481729279161658,-0.0388551390514165,-0.0215613413552216,0.0273485578469392
-0.0136616924994746,0.00877312636960603,-0.0138779915155158,0.0155339454220718,0.0115804110415589,0.0168222952352428,-0.00810876370054014,0.0860756261518576,0.0429033721346412,-0.00158820553762684
-0.0209750012370566,-0.0200201647371152,0.00780521749115692,-0.0130517238292498,-0.0100384655810988,-0.00559476914994317,-0.018192771549522,-0.0371383062708643,-0.0318819798102972,-0.0173307165581638
-0.0313982378618478,-0.0422366318281142,-0.0277415952508608,-0.0404977629963099,-0.0832813747906371,-0.042637708499913,-0.0630510276390714,-0.0294333796875899,-0.0227262723633128,-0.00494076571384428
0.0283962483427356,0.0334010635702526,0.0150782763701107,0.0378097260137045,0.0640041551026957,0.0650506793882393,0.0599106736467112,0.00325117024759436,0.037055176997363,0.0182520442013669
-0.0038825922056116,-0.0121765226130055,0.0151002388520984,0.0103170692065735,-0.0368397910892861,0.0155142778204276,-0.00750651333972829,0.000559422681036814,-0.00126148577148388,-0.0235290624735751
0.0284602636438311,0.0180947462628014,0.00447846786237527,0.00234769401183144,0.0272875309889935,0.0263342929255836,0.0194566253459105,0.0146592094769442,0.00563372162063125,0.0070554782229304
0.000706685201166124,-0.00286854278846072,-0.0142996156228881,-0.00268474802779206,0.0966694577995728,-0.0136137057532579,0.0255353174156441,0.0422012540121486,0.0261900177797232,-0.00884625376455617
-0.016342191195224,-0.0246627474919627,-0.0264062062723767,-0.0336426844688242,-0.0378010178143064,-0.024784519274732,-0.019441853032218,0.00705573885416033,-0.00297359529229979,-0.00234097118357468
0.0323175909594076,0.0438963608120098,0.0250205244308308,0.0837800921793512,0.0400020202809364,0.0598428003441676,0.0240763646767632,0.026613078213523,0.0597274758931219,-0.0349798935642145
0.0208764901347687,0.00998188595405924,0.0418035039526066,0.00533790823379565,-0.0235477599807372,0.0527573073676892,-0.0209237624895839,-0.0216928507784653,-0.0170318647441627,-0.0167248033182852
-0.0162302984175442,-0.026232436889293,-0.0790151691799412,-0.0210175389324592,-0.108737002207407,-0.0119910004001431,-0.0330431531863411,-0.0265612006409404,-0.0177824706942493,0.0112079073369968
0.0140497189503188,0.0241655943783217,0.0130161575758114,0.00467621333306312,0.0819187203405192,0.0146739966965583,0.0296501081336586,-0.011974547249439,0.00329833666909796,0.00632568423983448
0.0148971297759273,0.0106785500161051,0.00078121695597666,0.0181563378839904,0.00918018066502313,0.0087795270441422,0.00837588144920498,-0.00152077983174426,0.0129165728726388,0.00829214844492343
0.0102647162995968,0.00979924895086892,0.0143329301412853,-0.00282394324522439,0.0185330235977834,0.00673824479007568,0.0136933113341979,-0.018983225657089,0.00190359616983038,-0.0115312337322795
0.010291569327217,0.00579011299731835,0.00692962942175601,0.0185751848326614,-0.00325097387020978,0.0132943303335749,0.0234970875085017,0.0103593466469558,0.0217988812624057,-0.00711195468866244
0.0235230667802426,0.005865030594431,0.00505558833937769,0.0114526798931651,0.0492515460482918,0.00514638844153215,0.0247188705178747,0.0162040034103654,0.0128871822328405,0.00857724415383387
0.0156125866052443,0.0110929265471995,0.0122750957425053,0.0106678046847399,-0.0099711964068967,0.00390097061228722,0.0318710615777915,-0.0298923484312983,-0.00830089284974189,0.00592028596918714
-0.0114940819826872,-0.022912178776787,-0.0218432568993334,-0.0198063484662754,-0.0023199593370764,-0.0145531972365838,-0.033151787281136,-0.0332233747957398,-0.0225331350615727,0.000889088724846943
-0.0121474534383212,-0.0152380667088678,0.00464352271673896,-0.0193836344258731,-0.023058180930537,-0.0240860243864542,-0.00288781331411947,-0.0350789469831128,-0.0116772044446707,-0.000565548109252578
0.00612458503843261,0.00432978321837307,0.00880009148627625,0.00502706346618531,0.0155181608895636,0.00830284225811795,0.0316903833541242,0.0406932295125655,0.0212865012764407,-0.00234695179514022
-0.00592954381319188,0.0144635541720293,0.00872338825793761,0.0125011802143487,-0.00519188016563188,0.0194887315434107,0.0557305956013359,-0.0186834538146794,0.0142155563762287,0.020212261870423
0.0232878288003464,0.00950887829920788,0.00681556240238734,0.00779799485821631,0.0179320410995949,0.0108945348871181,0.0301048665232022,0.0516133672053911,0.0421011455017801,0.013564755041668
-0.00579516667997559,-0.00694644561322377,0.00946350602666435,-0.00758310015384023,-0.00693130945911014,0.0171604576581021,0.00629445512630111,-0.0198754411105719,-0.01061113761667,-0.0214565864519165
0.0192611054660343,0.0137753600604915,0.019651905324011,0.0239094355127429,0.00930057241369431,0.0586045880309385,0.018508872478562,0.029557479813179,0.0234860977161029,0.0039934301940705
-0.00748307666969428,-0.0120837697525689,-0.0207099078139565,-0.00279051354704229,0.0146549347350131,0.00615582745521071,-0.0219503586626963,-0.0127824899562592,-0.0168542646636558,-0.00367320345824895
0.00641775483533991,0.000435835001332485,-0.00403796270944223,0.00541729152467418,-0.0130377003560622,0.015097889577337,0.0282019061887073,-0.00779344672615956,0.00125820343781502,-0.00529453233528709
-0.00679661960939626,-0.0106277791218208,-0.00618268794235988,0.0046684500620664,0.00243308194738079,-0.0116034287887476,-0.034776120698782,0.0685681632004247,0.0122893086879188,-0.00378742112376074
0.00434771139865742,0.00132092711930998,-0.00474729293181042,0.000578553151982852,0.00165946704186837,-0.0132658686130842,-0.022328504866767,0.0563057836691163,-0.0020723994364884,-0.0112041163423653
0.000440077877040146,-0.00225784147954933,-0.0038615979869796,-0.000783165699471233,-0.0177367519397302,-0.0161904667925281,-0.00449678887526384,-0.0150079534607919,0.00744052629429692,0.00983050805360808
-0.000974718652933859,0.0101470575286493,0.0170419091369904,0.00856753914328934,0.0355837254096443,-0.00164246643659283,0.044758827966541,-0.0258673433180574,0.00503196772759029,0.00298709566139044
0.0122227543461806,-0.00229459549974553,0.0116702530982487,0.00202757178139468,0.0728496670370236,0.0298490508683029,-0.00783293977597976,0.013169331512775,-0.00456875773749488,-0.000806170998569833
0.00461891443177631,0.011312366192759,0.000554242123911308,0.00515482867820349,-0.018588326218028,0.00348663917886149,0.00215525514886483,0.00334121029358858,0.0102889725890591,-0.000161727699277581
0.00548972514730206,0.00243074855376868,0.00241980331864866,-0.00197518901759608,0.00158678399328771,-0.0110612848000526,-0.00633719143621292,0.0525711771388284,0.0025938319206471,-0.00379916334716102
-0.00864924431871739,-0.0132510964296948,-0.00720796318242467,-0.0169915065757467,-0.0212674108205588,-0.0169573846053757,0.000114600596310854,0.0205978685416586,-0.0165429055769195,-0.0110758278959877
0.0280828915222813,0.0231285212989061,0.00906230609470082,0.018389811495136,0.0243206463836936,0.0196042466641195,0.0173578983259843,0.0440187010193345,0.0303647992239044,-0.00451481438133294
0.00589508212286827,0.00617770976401744,0.016401220584684,0.0056984940849194,0.0700446484785786,0.00272620470690477,-0.0129759424954128,0.0197619664102735,-5.01363328799798e-05,-0.00263563603753392
0.0310895412891563,0.00761591947864027,0.02997341453265,0.0065799627851808,-0.00978535494822097,0.0309340471152364,0.0270028095286405,-0.025984570245444,-0.00260857701191419,0.0009069004500879
0.0254022375979881,0.0364202633402986,0.0177547401963967,0.0066324433315561,0.0859043169063254,-0.00816163002908077,0.034843401172207,-0.0413726963714858,0.00700775199621084,-0.00156707338352469
-0.0492013547309336,-0.0551939619521127,-0.0343868077922034,-0.0432239428265833,-0.0522770464278244,-0.0533563663590622,-0.0628405090594182,-0.0871313705921066,-0.0596027160216774,-0.00887041104892416
0.00859636223892934,0.00786058694849778,-0.0050715821371794,0.00663124600901188,-0.0393737032908978,0.018322498844479,0.0153709217014359,0.0269958987234711,0.0177367971734332,-0.0197628435334627
0.0122915994273542,0.00637179422242262,0.0108096738001455,0.00470859147554314,0.0577676153207154,0.0170038981963003,0.026649474645188,0.0137231922051324,-0.00260400286699536,0.00288397203867996
0.0261571051846596,0.0242093474749572,0.0164191954699531,0.0159790662955146,-0.00888988888289788,0.0134573622778982,-0.0115392038120783,0.00796818877477889,0.00582355791566869,0.0132079362272637
-0.00139258083679472,0.00345555568145883,0.0097826564199277,0.00580548002756487,0.00978766625459837,-0.000509396681159124,0.0183019586590101,-0.0256040980896453,0.00351932049935044,-0.00519501541453593
0.000397823477546133,0.0106515457961542,0.00491040883154081,-0.0105022468546245,0.0121960584329939,0.00173945508018214,-0.00195072828418974,-0.0054428785270666,0.0018067180506609,-0.00877555584813416
-0.00573091241668244,-0.00597772151192366,0.0078927064036689,-0.00295696063271844,-0.00305250604999152,0.0120069394502966,0.00468092859190827,-0.0114870606071102,-0.00885762416969893,0.0156409884367092
0.0258276404743754,0.0273948460796465,0.0144040490340513,0.0139689437135848,-0.00659579703990509,0.0017991074359891,0.0282647470011472,-0.0108962274018056,0.0142578703023091,0.0151536787222044
0.0211198130619437,0.00665890964360827,0.0184700709328842,0.00860683826436048,0.00747455577125322,0.0125453198336345,-0.00808885025950579,0.0121222742359794,0.0153208796167901,-0.00502578823296362
-0.0178094651391651,-0.0203636055820233,-0.0109152227854787,-0.0224010403638131,-0.0417154124446482,-0.0345224591987217,-0.0229602757584146,-0.0339613408161092,-0.0336977156770137,-0.00638020874538103
0.0131880572038101,0.0125573064840943,0.00735296694661436,0.0065150168087369,0.0258178446285884,0.00706840776467565,0.0271838290616659,0.0342678401842678,0.013337460787624,-0.00491652709031065
-0.0312076757234268,-0.0202189646554993,-0.0226575170353458,-0.058155029091103,-0.0269737005061428,-0.0868263065929469,-0.0359384172612494,-0.0563780326884125,-0.0245805506006134,-0.0116794479355686
0.0227852617385746,0.0106898528091488,-0.00464893765220076,0.0254614890076041,0.0503994476368375,0.0208838232552022,0.00490349756051067,0.00441842541213511,0.0110867237726398,0.00623467534374322
0.00831275205545356,0.0252282663635146,0.028844455918299,0.0132738920833884,0.0674785528084545,0.0287259412991556,0.0318514040625852,0.0113332035146261,0.00930945366961833,0.00602962193914358
-0.00189330533988574,0.00583056697738815,0.0425357759054243,0.0171343929957528,0.0362131249540054,0.0451197531769703,0.00339000829282821,-0.00854147093598012,0.00315277003709369,-0.000751807132072457
0,0.00759210652486164,0.00402151235130077,0.0183694391005833,0.076514035021872,-0.0175387852067201,0.0085936071007322,0.00324294812076165,0.00970618154361169,-0.00401876619486208
0.0263987400246011,0.0212976263390079,0.0560868615482351,0.0209439965644371,0.126451081176827,0.0289655661939978,0.0233411346450327,0.02493992008361,0.0106245118227397,-0.00268766246157615
-0.00310770186452203,-0.0116959092804647,-0.0187948943936487,-0.00705846413499334,0.0132396561975883,0.00241090519369713,0.00329744807702426,-0.0286160507405704,-0.0181654814652621,0.0655947010603248
0.0230230996839245,0.0217542902498016,0.0266376312110337,0.0072589357975188,-0.0174040764365433,0.0112295329562979,0.0342780367317541,0.0105591859850929,0.00446976098076846,-0.0199698205936589
0.00429106393371192,0.00697661072052913,0.0324180034316015,0.00997014893643655,0.0205792437803947,0.00376998561022734,0.0282770339521519,-0.0218884935808665,-0.0147698803072958,0.0262516990020036
0.00174782780639315,-0.00303746802754912,0.005442909266689,0.0201464644155003,0.102419182724889,0.00232855690035638,-0.00283512103590011,0.0532250339934919,0.00176734200665329,0.0226763505986454
-0.00462403126527455,-0.0313758775399871,-0.0304592271480972,-0.0199148496481572,-0.0312941797971575,-0.0250803655672263,-0.0416005315237422,0.014232987175661,-0.0185030210399777,-0.00891630691824741
0.0164130174223667,0.00616264060454874,-0.00646414674740825,0.00609518661683417,0.0130996863239039,0.00304968302974906,0.031795152937081,0.00571830943843299,0.0225457239426223,0.0190425652358801
0.00685395478545914,-0.00148919070210862,-0.0246628648256211,-0.00457463899169941,0.0190745006720041,0.00229170187689842,-0.0145357900086616,0.0153586961195336,0.0165182167582127,-7.59759425958961e-05
-0.0123814573129923,-0.0200026851160038,-0.00298564885851071,0.00287643462422604,-0.0297857274850317,0.00270155183742471,-0.00908567486496503,0.00280339296971466,-0.0156391930373019,0.00151397152799637
-0.00202215710477116,-0.00511288946724608,-0.0127243652207065,-0.00161530716475866,0.00013329605943202,0.0045551593972597,0.00656462266128965,-0.018671091145519,0.00818341022822722,-0.00348560468325632
0.0208552290669486,0.042083012945306,0.0763082351169428,0.0325674584532276,0.0904988854849202,0.0139094137739821,0.0298637511652751,-0.00880004926629763,0.0171767094843887,-0.00205181040497937
-0.013898198235653,-0.0135605277358382,-0.0184846946345809,-0.00467341729865911,-0.0464933320159089,-0.0150669647932613,-0.0174915361155543,0.0214539191938883,-0.0100770781229667,0.006520472696943
0.00280541761742192,0.0142690368742588,-0.0123050273394103,0.00644092081564374,0.0151678607104415,-0.00780697833461996,0.010617989512999,-0.00726918926098907,0.0120404558242093,0.00249053224496576
-0.0465847896712654,-0.0444690709366293,-0.0372541991798565,-0.0342492844712909,-0.0510576941284668,-0.0307768196185894,-0.0300484881575365,0.0029343001552391,-0.0072170165847405,-0.00771853694716818
-0.00248057702656901,-0.0061407957992623,0.00745898675284362,-0.00251683673542136,-0.0655987028848894,-0.00815879472299486,0.00637172676841402,-0.00709740693801209,-0.0116156616297518,-0.00304342908328037
0.0234239459652992,0.0125877711997191,0.0152704595251443,0.0120512324910207,0.0829806703881912,0.0120205842694894,0.0220228764059418,-0.014140834866553,0.00897829521153781,-0.00022853523125077
-0.0165637762830801,-0.00901764969033625,-0.0181260696175052,-0.0197066980453267,-0.0418549471842908,-0.0145811255296024,-0.0199650866755969,0.00432487388303393,-0.000863634264772983,0.00418318048149091
0.0189868282252483,0.0100475289430166,0.0110046998264162,0.0143466251140323,0.0152039047041796,0.0136812976408462,0.0241780597698167,0.0239605833125101,0.00930890100704485,-0.00815396726303907
0.0120274777946552,-0.000784336076452341,0.00603080831573966,0.00617668801819526,-0.00778145458192903,0.00517330086836942,0.0140897743374375,-0.0270480089185821,-0.0230247096558323,-0.00437098356167542
0.0995637674174787,0.00542885897735612,0.0362941479812608,-0.0321750108678618,-0.0388843396398704,0.0785786341521781,7.07577920984193e-05,-0.00392428254944388,-0.0190401064672505,-0.00554876698613338
0.0248852949684766,0.0547167250340763,-0.016821660010895,-0.00575502847736242,0.0372089724756508,-0.00676387312287918,0.0365820180858782,-0.00560356345143731,0.00152176089032885,-0.000773079214946737
0.00665586303444154,-0.0151226778786047,0.00861986127631464,-0.00645035322133225,0.00134587470043712,-0.00848960500529738,0.0195617520821467,-0.00573945370221907,0.0083557944946957,0.0179355808588348
